"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"462","RT @aquatic_ambi: honey, i'm hooome~!♡
#BreathoftheWild #NintendoSwitch https://t.co/52C89RhiJE",FALSE,0,NA,2018-05-06 17:13:30,FALSE,NA,"993176943280447488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LegendOfRick",302,TRUE,FALSE,NA,NA
"463","RT @Nintandime: OK, that just happened! #BreathoftheWild #NintendoSwitch https://t.co/6b86pAodBI",FALSE,0,NA,2018-05-06 17:13:05,FALSE,NA,"993176840465338369",NA,"<a href=""http://apps.burndive.com/p/sheikahmemories.html"" rel=""nofollow"">BOTW Retweeter</a>","SheikahMemories",1,TRUE,FALSE,NA,NA
"464","OK, that just happened! #BreathoftheWild #NintendoSwitch https://t.co/6b86pAodBI",FALSE,2,NA,2018-05-06 17:13:04,FALSE,NA,"993176836833067008",NA,"<a href=""https://www.nintendo.com/countryselector"" rel=""nofollow"">Nintendo Switch Share</a>","Nintandime",1,FALSE,FALSE,NA,NA
"465","RT @Keyblade_Kyuubi: Stop climbing his crotch, Link!
 #BreathoftheWild #NintendoSwitch https://t.co/DEamwKnjxt",FALSE,0,NA,2018-05-06 17:08:35,FALSE,NA,"993175708858961920",NA,"<a href=""http://apps.burndive.com/p/sheikahmemories.html"" rel=""nofollow"">BOTW Retweeter</a>","SheikahMemories",1,TRUE,FALSE,NA,NA
"466","Stop climbing his crotch, Link!
 #BreathoftheWild #NintendoSwitch https://t.co/DEamwKnjxt",FALSE,0,NA,2018-05-06 17:08:35,FALSE,NA,"993175705704845312",NA,"<a href=""https://www.nintendo.com/countryselector"" rel=""nofollow"">Nintendo Switch Share</a>","Keyblade_Kyuubi",1,FALSE,FALSE,NA,NA
"467","RT @babydayangg: GUESS WHO JUST NOW FINISHED THE GAME
 #BreathoftheWild #NintendoSwitch https://t.co/fdSDaJi8RT",FALSE,0,NA,2018-05-06 17:08:21,FALSE,NA,"993175649119436801",NA,"<a href=""http://apps.burndive.com/p/sheikahmemories.html"" rel=""nofollow"">BOTW Retweeter</a>","SheikahMemories",1,TRUE,FALSE,NA,NA
"468","GUESS WHO JUST NOW FINISHED THE GAME
 #BreathoftheWild #NintendoSwitch https://t.co/fdSDaJi8RT",FALSE,1,NA,2018-05-06 17:08:21,FALSE,NA,"993175646351192070",NA,"<a href=""https://www.nintendo.com/countryselector"" rel=""nofollow"">Nintendo Switch Share</a>","babydayangg",1,FALSE,FALSE,NA,NA
"469","RT @InsuranceLizard: #cooking with #dinraal #dragon #bbq #reptile #BreathoftheWild #NintendoSwitch #guyfieri #gordonramsay #rachaelray http…",FALSE,0,NA,2018-05-06 17:06:46,FALSE,NA,"993175249146413056",NA,"<a href=""http://apps.burndive.com/p/sheikahmemories.html"" rel=""nofollow"">BOTW Retweeter</a>","SheikahMemories",1,TRUE,FALSE,NA,NA
"470","#cooking with #dinraal #dragon #bbq #reptile #BreathoftheWild #NintendoSwitch #guyfieri #gordonramsay #rachaelray https://t.co/7873L63K7i",FALSE,1,NA,2018-05-06 17:06:45,FALSE,NA,"993175244784394241",NA,"<a href=""https://www.nintendo.com/countryselector"" rel=""nofollow"">Nintendo Switch Share</a>","InsuranceLizard",1,FALSE,FALSE,NA,NA
"471","RT @JacobPekrun: thats one way to do it #BreathoftheWild #NintendoSwitch https://t.co/SfX5zYk50U",FALSE,0,NA,2018-05-06 17:06:07,FALSE,NA,"993175087846060033",NA,"<a href=""http://apps.burndive.com/p/sheikahmemories.html"" rel=""nofollow"">BOTW Retweeter</a>","SheikahMemories",1,TRUE,FALSE,NA,NA
"472","thats one way to do it #BreathoftheWild #NintendoSwitch https://t.co/SfX5zYk50U",FALSE,0,NA,2018-05-06 17:06:06,FALSE,NA,"993175083660136449",NA,"<a href=""https://www.nintendo.com/countryselector"" rel=""nofollow"">Nintendo Switch Share</a>","JacobPekrun",1,FALSE,FALSE,NA,NA
"473","RT @Keyblade_Kyuubi: Thanks for the horn, Eldra
 #BreathoftheWild #NintendoSwitch https://t.co/JURal7Oqt1",FALSE,0,NA,2018-05-06 16:57:57,FALSE,NA,"993173030372167680",NA,"<a href=""http://apps.burndive.com/p/sheikahmemories.html"" rel=""nofollow"">BOTW Retweeter</a>","SheikahMemories",1,TRUE,FALSE,NA,NA
